time,GHI,AC_Power_W,PU
2020-03-13 16:30:00+08:00,520.81,57019434.96528942,0.5701943496528942
2020-03-13 17:30:00+08:00,317.45000000000005,34761185.92964552,0.3476118592964552
2020-03-13 18:30:00+08:00,109.25,10595427.08176915,0.1059542708176915
2020-03-13 19:30:00+08:00,0.0,0.0,0.0
2020-03-13 20:30:00+08:00,0.0,0.0,0.0
2020-03-13 21:30:00+08:00,0.0,0.0,0.0
2020-03-13 22:30:00+08:00,0.0,0.0,0.0
2020-03-13 23:30:00+08:00,0.0,0.0,0.0
2020-03-14 00:30:00+08:00,0.0,0.0,0.0
2020-03-14 01:30:00+08:00,0.0,0.0,0.0
2020-03-14 02:30:00+08:00,0.0,0.0,0.0
2020-03-14 03:30:00+08:00,0.0,0.0,0.0
2020-03-14 04:30:00+08:00,0.0,0.0,0.0
2020-03-14 05:30:00+08:00,0.0,0.0,0.0
2020-03-14 06:30:00+08:00,0.0,0.0,0.0
2020-03-14 07:30:00+08:00,0.0,0.0,0.0
2020-03-14 08:30:00+08:00,171.6,18358066.204672642,0.18358066204672643
2020-03-14 09:30:00+08:00,388.16,44277200.673884526,0.44277200673884526
2020-03-14 10:30:00+08:00,586.66,65241448.3887392,0.652414483887392
2020-03-14 11:30:00+08:00,740.0600000000001,79832370.6130914,0.798323706130914
2020-03-14 12:30:00+08:00,832.76,80000000.0,0.8
2020-03-14 13:30:00+08:00,857.41,80000000.0,0.8
2020-03-14 14:30:00+08:00,811.26,80000000.0,0.8
2020-03-14 15:30:00+08:00,699.51,74573438.03217134,0.7457343803217134
2020-03-14 16:30:00+08:00,532.16,57657379.41395376,0.5765737941395376
2020-03-14 17:30:00+08:00,326.75,35160316.98520879,0.3516031698520879
2020-03-14 18:30:00+08:00,113.05,10589872.449309848,0.10589872449309848
2020-03-14 19:30:00+08:00,0.0,0.0,0.0
2020-03-14 20:30:00+08:00,0.0,0.0,0.0
2020-03-14 21:30:00+08:00,0.0,0.0,0.0
2020-03-14 22:30:00+08:00,0.0,0.0,0.0
2020-03-14 23:30:00+08:00,0.0,0.0,0.0
2020-03-15 00:30:00+08:00,0.0,0.0,0.0
2020-03-15 01:30:00+08:00,0.0,0.0,0.0
2020-03-15 02:30:00+08:00,0.0,0.0,0.0
2020-03-15 03:30:00+08:00,0.0,0.0,0.0
2020-03-15 04:30:00+08:00,0.0,0.0,0.0
2020-03-15 05:30:00+08:00,0.0,0.0,0.0
2020-03-15 06:30:00+08:00,0.0,0.0,0.0
2020-03-15 07:30:00+08:00,0.0,0.0,0.0
2020-03-15 08:30:00+08:00,159.55,16011936.770045778,0.1601193677004578
2020-03-15 09:30:00+08:00,370.05,40285977.9515338,0.402859779515338
2020-03-15 10:30:00+08:00,556.01,59421629.59188544,0.5942162959188544
2020-03-15 11:30:00+08:00,637.6099999999999,63604541.72068549,0.6360454172068549
2020-03-15 12:30:00+08:00,682.86,65840681.689128466,0.6584068168912847
2020-03-15 13:30:00+08:00,704.26,67831455.22545126,0.6783145522545126
2020-03-15 14:30:00+08:00,660.55,64041474.46417955,0.6404147446417955
2020-03-15 15:30:00+08:00,528.3,49915732.37297115,0.4991573237297115
2020-03-15 16:30:00+08:00,353.6,31748741.06166509,0.3174874106166509
2020-03-15 17:30:00+08:00,218.05,19430213.64065305,0.19430213640653052
2020-03-15 18:30:00+08:00,75.3,5891085.23231323,0.0589108523231323
2020-03-15 19:30:00+08:00,0.0,0.0,0.0
2020-03-15 20:30:00+08:00,0.0,0.0,0.0
2020-03-15 21:30:00+08:00,0.0,0.0,0.0
2020-03-15 22:30:00+08:00,0.0,0.0,0.0
2020-03-15 23:30:00+08:00,0.0,0.0,0.0
2020-03-16 00:30:00+08:00,0.0,0.0,0.0
2020-03-16 01:30:00+08:00,0.0,0.0,0.0
2020-03-16 02:30:00+08:00,0.0,0.0,0.0
2020-03-16 03:30:00+08:00,0.0,0.0,0.0
2020-03-16 04:30:00+08:00,0.0,0.0,0.0
2020-03-16 05:30:00+08:00,0.0,0.0,0.0
2020-03-16 06:30:00+08:00,0.0,0.0,0.0
2020-03-16 07:30:00+08:00,0.0,0.0,0.0
2020-03-16 08:30:00+08:00,125.45,11595330.231956469,0.11595330231956469
2020-03-16 09:30:00+08:00,254.0,23779662.819014054,0.23779662819014052
2020-03-16 10:30:00+08:00,447.0,43735218.017600834,0.43735218017600835
2020-03-16 11:30:00+08:00,611.46,61543456.45167615,0.6154345645167615
2020-03-16 12:30:00+08:00,738.76,74778233.10047452,0.7477823310047452
2020-03-16 13:30:00+08:00,836.8599999999999,80000000.0,0.8
2020-03-16 14:30:00+08:00,602.25,56096615.75914942,0.5609661575914942
2020-03-16 15:30:00+08:00,543.55,53450107.717871286,0.5345010771787129
2020-03-16 16:30:00+08:00,312.70000000000005,30567058.135970287,0.3056705813597029
2020-03-16 17:30:00+08:00,222.45,21524770.452178225,0.21524770452178224
2020-03-16 18:30:00+08:00,89.2,7518905.002963205,0.07518905002963205
2020-03-16 19:30:00+08:00,0.0,0.0,0.0
2020-03-16 20:30:00+08:00,0.0,0.0,0.0
2020-03-16 21:30:00+08:00,0.0,0.0,0.0
2020-03-16 22:30:00+08:00,0.0,0.0,0.0
2020-03-16 23:30:00+08:00,0.0,0.0,0.0
2020-03-17 00:30:00+08:00,0.0,0.0,0.0
2020-03-17 01:30:00+08:00,0.0,0.0,0.0
2020-03-17 02:30:00+08:00,0.0,0.0,0.0
2020-03-17 03:30:00+08:00,0.0,0.0,0.0
2020-03-17 04:30:00+08:00,0.0,0.0,0.0
2020-03-17 05:30:00+08:00,0.0,0.0,0.0
2020-03-17 06:30:00+08:00,0.0,0.0,0.0
2020-03-17 07:30:00+08:00,0.0,0.0,0.0
2020-03-17 08:30:00+08:00,183.75,18652770.000628762,0.18652770000628763
2020-03-17 09:30:00+08:00,398.7000000000001,43644031.25934101,0.4364403125934101
2020-03-17 10:30:00+08:00,594.21,62892373.80508113,0.6289237380508113
2020-03-17 11:30:00+08:00,744.8100000000001,75558488.95001553,0.7555848895001553
2020-03-17 12:30:00+08:00,835.7099999999999,80000000.0,0.8
2020-03-17 13:30:00+08:00,859.16,80000000.0,0.8
2020-03-17 14:30:00+08:00,816.1099999999999,80000000.0,0.8
2020-03-17 15:30:00+08:00,704.91,72001902.40825422,0.7200190240825423
2020-03-17 16:30:00+08:00,537.86,55716455.02801558,0.5571645502801558
2020-03-17 17:30:00+08:00,331.8,33754494.17037101,0.33754494170371013
2020-03-17 18:30:00+08:00,120.5,10322354.407201555,0.10322354407201555
2020-03-17 19:30:00+08:00,0.0,0.0,0.0
2020-03-17 20:30:00+08:00,0.0,0.0,0.0
2020-03-17 21:30:00+08:00,0.0,0.0,0.0
2020-03-17 22:30:00+08:00,0.0,0.0,0.0
2020-03-17 23:30:00+08:00,0.0,0.0,0.0
2020-03-18 00:30:00+08:00,0.0,0.0,0.0
2020-03-18 01:30:00+08:00,0.0,0.0,0.0
2020-03-18 02:30:00+08:00,0.0,0.0,0.0
2020-03-18 03:30:00+08:00,0.0,0.0,0.0
2020-03-18 04:30:00+08:00,0.0,0.0,0.0
2020-03-18 05:30:00+08:00,0.0,0.0,0.0
2020-03-18 06:30:00+08:00,0.0,0.0,0.0
2020-03-18 07:30:00+08:00,0.0,0.0,0.0
2020-03-18 08:30:00+08:00,186.25,17973128.301645845,0.17973128301645847
2020-03-18 09:30:00+08:00,391.85,41283595.01031876,0.41283595010318763
2020-03-18 10:30:00+08:00,583.66,61490529.916636206,0.614905299166362
2020-03-18 11:30:00+08:00,732.81,76487325.55703066,0.7648732555703066
2020-03-18 12:30:00+08:00,821.9599999999999,80000000.0,0.8
2020-03-18 13:30:00+08:00,826.3599999999999,80000000.0,0.8
2020-03-18 14:30:00+08:00,806.4100000000001,80000000.0,0.8
2020-03-18 15:30:00+08:00,698.2099999999999,72039900.3399777,0.7203990033997769
2020-03-18 16:30:00+08:00,533.66,55328698.81480694,0.5532869881480694
2020-03-18 17:30:00+08:00,330.75,33341195.576859083,0.33341195576859084
2020-03-18 18:30:00+08:00,121.65,10181294.263323335,0.10181294263323334
2020-03-18 19:30:00+08:00,0.0,0.0,0.0
2020-03-18 20:30:00+08:00,0.0,0.0,0.0
2020-03-18 21:30:00+08:00,0.0,0.0,0.0
2020-03-18 22:30:00+08:00,0.0,0.0,0.0
2020-03-18 23:30:00+08:00,0.0,0.0,0.0
2020-03-19 00:30:00+08:00,0.0,0.0,0.0
2020-03-19 01:30:00+08:00,0.0,0.0,0.0
2020-03-19 02:30:00+08:00,0.0,0.0,0.0
2020-03-19 03:30:00+08:00,0.0,0.0,0.0
2020-03-19 04:30:00+08:00,0.0,0.0,0.0
2020-03-19 05:30:00+08:00,0.0,0.0,0.0
2020-03-19 06:30:00+08:00,0.0,0.0,0.0
2020-03-19 07:30:00+08:00,0.0,0.0,0.0
2020-03-19 08:30:00+08:00,190.2,18467682.275006328,0.18467682275006328
2020-03-19 09:30:00+08:00,402.4500000000001,42648649.341417395,0.42648649341417394
2020-03-19 10:30:00+08:00,594.66,61798392.22135682,0.6179839222135681
2020-03-19 11:30:00+08:00,742.3599999999999,75673403.95319279,0.7567340395319279
2020-03-19 12:30:00+08:00,831.61,80000000.0,0.8
2020-03-19 13:30:00+08:00,850.56,80000000.0,0.8
2020-03-19 14:30:00+08:00,795.86,79586340.80761331,0.7958634080761331
2020-03-19 15:30:00+08:00,667.11,66726541.55708201,0.6672654155708201
2020-03-19 16:30:00+08:00,496.85,49623249.145157225,0.4962324914515723
2020-03-19 17:30:00+08:00,317.9,31224359.97371745,0.3122435997371745
2020-03-19 18:30:00+08:00,123.0,10033700.627107635,0.10033700627107635
2020-03-19 19:30:00+08:00,0.0,0.0,0.0
2020-03-19 20:30:00+08:00,0.0,0.0,0.0
2020-03-19 21:30:00+08:00,0.0,0.0,0.0
2020-03-19 22:30:00+08:00,0.0,0.0,0.0
2020-03-19 23:30:00+08:00,0.0,0.0,0.0
2020-03-20 00:30:00+08:00,0.0,0.0,0.0
2020-03-20 01:30:00+08:00,0.0,0.0,0.0
2020-03-20 02:30:00+08:00,0.0,0.0,0.0
2020-03-20 03:30:00+08:00,0.0,0.0,0.0
2020-03-20 04:30:00+08:00,0.0,0.0,0.0
2020-03-20 05:30:00+08:00,0.0,0.0,0.0
2020-03-20 06:30:00+08:00,0.0,0.0,0.0
2020-03-20 07:30:00+08:00,0.0,0.0,0.0
2020-03-20 08:30:00+08:00,192.4,18360860.100216635,0.18360860100216633
2020-03-20 09:30:00+08:00,398.85,41487152.447156906,0.41487152447156905
2020-03-20 10:30:00+08:00,591.91,60255166.770976685,0.6025516677097669
2020-03-20 11:30:00+08:00,729.8599999999999,71505406.44573429,0.7150540644573429
2020-03-20 12:30:00+08:00,795.56,76263613.23661184,0.7626361323661184
2020-03-20 13:30:00+08:00,803.61,75421907.01307067,0.7542190701307068
2020-03-20 14:30:00+08:00,733.11,68751629.19440947,0.6875162919440947
2020-03-20 15:30:00+08:00,650.96,62754940.5868521,0.627549405868521
2020-03-20 16:30:00+08:00,426.35,40859325.737570286,0.40859325737570285
2020-03-20 17:30:00+08:00,258.95,23075319.36031351,0.2307531936031351
2020-03-20 18:30:00+08:00,98.8,7636653.442138517,0.07636653442138518
2020-03-20 19:30:00+08:00,0.0,0.0,0.0
2020-03-20 20:30:00+08:00,0.0,0.0,0.0
2020-03-20 21:30:00+08:00,0.0,0.0,0.0
2020-03-20 22:30:00+08:00,0.0,0.0,0.0
2020-03-20 23:30:00+08:00,0.0,0.0,0.0
2020-03-21 00:30:00+08:00,0.0,0.0,0.0
2020-03-21 01:30:00+08:00,0.0,0.0,0.0
2020-03-21 02:30:00+08:00,0.0,0.0,0.0
2020-03-21 03:30:00+08:00,0.0,0.0,0.0
2020-03-21 04:30:00+08:00,0.0,0.0,0.0
2020-03-21 05:30:00+08:00,0.0,0.0,0.0
2020-03-21 06:30:00+08:00,0.0,0.0,0.0
2020-03-21 07:30:00+08:00,0.0,0.0,0.0
2020-03-21 08:30:00+08:00,192.75,17623815.385270603,0.17623815385270603
2020-03-21 09:30:00+08:00,399.0,40299963.683167316,0.40299963683167317
2020-03-21 10:30:00+08:00,593.71,59540287.741294555,0.5954028774129455
2020-03-21 11:30:00+08:00,739.66,73257062.31036222,0.7325706231036222
2020-03-21 12:30:00+08:00,826.51,80000000.0,0.8
2020-03-21 13:30:00+08:00,831.41,80000000.0,0.8
2020-03-21 14:30:00+08:00,788.61,76717116.85695863,0.7671711685695862
2020-03-21 15:30:00+08:00,675.46,66835346.310605675,0.6683534631060567
2020-03-21 16:30:00+08:00,512.21,50515671.07549017,0.5051567107549016
2020-03-21 17:30:00+08:00,325.5,31102869.285699565,0.31102869285699564
2020-03-21 18:30:00+08:00,108.55,8342530.788721733,0.08342530788721733
2020-03-21 19:30:00+08:00,0.0,0.0,0.0
2020-03-21 20:30:00+08:00,0.0,0.0,0.0
2020-03-21 21:30:00+08:00,0.0,0.0,0.0
2020-03-21 22:30:00+08:00,0.0,0.0,0.0
2020-03-21 23:30:00+08:00,0.0,0.0,0.0
2020-03-22 00:30:00+08:00,0.0,0.0,0.0
2020-03-22 01:30:00+08:00,0.0,0.0,0.0
2020-03-22 02:30:00+08:00,0.0,0.0,0.0
2020-03-22 03:30:00+08:00,0.0,0.0,0.0
2020-03-22 04:30:00+08:00,0.0,0.0,0.0
2020-03-22 05:30:00+08:00,0.0,0.0,0.0
2020-03-22 06:30:00+08:00,0.0,0.0,0.0
2020-03-22 07:30:00+08:00,0.0,0.0,0.0
2020-03-22 08:30:00+08:00,204.6,18600803.627695218,0.18600803627695217
2020-03-22 09:30:00+08:00,410.6,41753971.274149895,0.4175397127414989
2020-03-22 10:30:00+08:00,598.51,61308229.76151774,0.6130822976151774
2020-03-22 11:30:00+08:00,746.21,74947518.43160379,0.7494751843160379
2020-03-22 12:30:00+08:00,830.76,80000000.0,0.8
2020-03-22 13:30:00+08:00,851.51,80000000.0,0.8
2020-03-22 14:30:00+08:00,746.91,71360777.4826438,0.713607774826438
2020-03-22 15:30:00+08:00,589.1,55727644.37355224,0.5572764437355224
2020-03-22 16:30:00+08:00,374.3,33090484.375731193,0.33090484375731194
2020-03-22 17:30:00+08:00,245.45,21255441.3718911,0.212554413718911
2020-03-22 18:30:00+08:00,77.5,5656735.808631865,0.05656735808631865
2020-03-22 19:30:00+08:00,0.0,0.0,0.0
2020-03-22 20:30:00+08:00,0.0,0.0,0.0
2020-03-22 21:30:00+08:00,0.0,0.0,0.0
2020-03-22 22:30:00+08:00,0.0,0.0,0.0
2020-03-22 23:30:00+08:00,0.0,0.0,0.0
2020-03-23 00:30:00+08:00,0.0,0.0,0.0
2020-03-23 01:30:00+08:00,0.0,0.0,0.0
2020-03-23 02:30:00+08:00,0.0,0.0,0.0
2020-03-23 03:30:00+08:00,0.0,0.0,0.0
2020-03-23 04:30:00+08:00,0.0,0.0,0.0
2020-03-23 05:30:00+08:00,0.0,0.0,0.0
2020-03-23 06:30:00+08:00,0.0,0.0,0.0
2020-03-23 07:30:00+08:00,0.0,0.0,0.0
2020-03-23 08:30:00+08:00,196.7,17483514.33802851,0.17483514338028508
2020-03-23 09:30:00+08:00,402.2,40192757.2768998,0.401927572768998
2020-03-23 10:30:00+08:00,596.11,60075851.57639145,0.6007585157639145
2020-03-23 11:30:00+08:00,749.66,74487149.34138116,0.7448714934138116
2020-03-23 12:30:00+08:00,830.16,80000000.0,0.8
2020-03-23 13:30:00+08:00,848.6099999999999,80000000.0,0.8
2020-03-23 14:30:00+08:00,750.31,72023759.33343083,0.7202375933343083
2020-03-23 15:30:00+08:00,654.96,63667541.22811967,0.6366754122811967
2020-03-23 16:30:00+08:00,525.11,51044707.84278676,0.5104470784278676
2020-03-23 17:30:00+08:00,334.95000000000005,31382498.207435317,0.31382498207435316
2020-03-23 18:30:00+08:00,128.35,9613401.496028394,0.09613401496028394
2020-03-23 19:30:00+08:00,0.0,0.0,0.0
2020-03-23 20:30:00+08:00,0.0,0.0,0.0
2020-03-23 21:30:00+08:00,0.0,0.0,0.0
2020-03-23 22:30:00+08:00,0.0,0.0,0.0
2020-03-23 23:30:00+08:00,0.0,0.0,0.0
2020-03-24 00:30:00+08:00,0.0,0.0,0.0
2020-03-24 01:30:00+08:00,0.0,0.0,0.0
2020-03-24 02:30:00+08:00,0.0,0.0,0.0
2020-03-24 03:30:00+08:00,0.0,0.0,0.0
2020-03-24 04:30:00+08:00,0.0,0.0,0.0
2020-03-24 05:30:00+08:00,0.0,0.0,0.0
2020-03-24 06:30:00+08:00,0.0,0.0,0.0
2020-03-24 07:30:00+08:00,0.0,0.0,0.0
2020-03-24 08:30:00+08:00,161.25,13613203.707989715,0.13613203707989716
2020-03-24 09:30:00+08:00,367.35,35017880.24088441,0.3501788024088441
2020-03-24 10:30:00+08:00,577.81,56076689.65087833,0.5607668965087833
2020-03-24 11:30:00+08:00,744.51,71267833.21303354,0.7126783321303354
2020-03-24 12:30:00+08:00,846.4100000000001,80000000.0,0.8
2020-03-24 13:30:00+08:00,866.66,80000000.0,0.8
2020-03-24 14:30:00+08:00,818.86,78129748.01997876,0.7812974801997876
2020-03-24 15:30:00+08:00,684.9100000000001,66063631.55229798,0.6606363155229797
2020-03-24 16:30:00+08:00,530.71,51070428.65136265,0.5107042865136265
2020-03-24 17:30:00+08:00,339.65,31386844.30555026,0.3138684430555026
2020-03-24 18:30:00+08:00,131.9,9610765.408648811,0.09610765408648811
2020-03-24 19:30:00+08:00,0.0,0.0,0.0
2020-03-24 20:30:00+08:00,0.0,0.0,0.0
2020-03-24 21:30:00+08:00,0.0,0.0,0.0
2020-03-24 22:30:00+08:00,0.0,0.0,0.0
2020-03-24 23:30:00+08:00,0.0,0.0,0.0
2020-03-25 00:30:00+08:00,0.0,0.0,0.0
2020-03-25 01:30:00+08:00,0.0,0.0,0.0
2020-03-25 02:30:00+08:00,0.0,0.0,0.0
2020-03-25 03:30:00+08:00,0.0,0.0,0.0
2020-03-25 04:30:00+08:00,0.0,0.0,0.0
2020-03-25 05:30:00+08:00,0.0,0.0,0.0
2020-03-25 06:30:00+08:00,0.0,0.0,0.0
2020-03-25 07:30:00+08:00,0.0,0.0,0.0
2020-03-25 08:30:00+08:00,162.9,13797798.475841057,0.13797798475841055
2020-03-25 09:30:00+08:00,325.65,30276339.718367007,0.30276339718367007
2020-03-25 10:30:00+08:00,529.45,52510529.982921004,0.5251052998292101
2020-03-25 11:30:00+08:00,655.0,63867616.66907688,0.6386761666907689
2020-03-25 12:30:00+08:00,648.85,60065287.587881334,0.6006528758788133
2020-03-25 13:30:00+08:00,646.5,59040471.3807435,0.5904047138074351
2020-03-25 14:30:00+08:00,691.7,65920591.76453098,0.6592059176453098
2020-03-25 15:30:00+08:00,568.9000000000001,53514380.17292731,0.5351438017292731
2020-03-25 16:30:00+08:00,472.45,45347125.01592452,0.4534712501592452
2020-03-25 17:30:00+08:00,280.29999999999995,25412276.984257437,0.25412276984257437
2020-03-25 18:30:00+08:00,103.45,7811272.51626197,0.0781127251626197
2020-03-25 19:30:00+08:00,0.0,0.0,0.0
2020-03-25 20:30:00+08:00,0.0,0.0,0.0
2020-03-25 21:30:00+08:00,0.0,0.0,0.0
2020-03-25 22:30:00+08:00,0.0,0.0,0.0
2020-03-25 23:30:00+08:00,0.0,0.0,0.0
2020-03-26 00:30:00+08:00,0.0,0.0,0.0
2020-03-26 01:30:00+08:00,0.0,0.0,0.0
2020-03-26 02:30:00+08:00,0.0,0.0,0.0
2020-03-26 03:30:00+08:00,0.0,0.0,0.0
2020-03-26 04:30:00+08:00,0.0,0.0,0.0
2020-03-26 05:30:00+08:00,0.0,0.0,0.0
2020-03-26 06:30:00+08:00,0.0,0.0,0.0
2020-03-26 07:30:00+08:00,0.0,0.0,0.0
2020-03-26 08:30:00+08:00,203.35,17951831.481792126,0.17951831481792127
2020-03-26 09:30:00+08:00,401.15,39426181.40196458,0.39426181401964583
2020-03-26 10:30:00+08:00,609.01,61464271.55641132,0.6146427155641132
2020-03-26 11:30:00+08:00,769.8100000000001,76631426.88818087,0.7663142688818086
2020-03-26 12:30:00+08:00,803.26,78736070.04094607,0.7873607004094607
2020-03-26 13:30:00+08:00,876.76,80000000.0,0.8
2020-03-26 14:30:00+08:00,835.51,80000000.0,0.8
2020-03-26 15:30:00+08:00,721.61,71177207.40824343,0.7117720740824344
2020-03-26 16:30:00+08:00,552.8100000000001,54496660.08264972,0.5449666008264972
2020-03-26 17:30:00+08:00,341.55,31940090.30436516,0.3194009030436516
2020-03-26 18:30:00+08:00,121.15,8984059.65325237,0.0898405965325237
2020-03-26 19:30:00+08:00,0.0,0.0,0.0
2020-03-26 20:30:00+08:00,0.0,0.0,0.0
2020-03-26 21:30:00+08:00,0.0,0.0,0.0
2020-03-26 22:30:00+08:00,0.0,0.0,0.0
2020-03-26 23:30:00+08:00,0.0,0.0,0.0
2020-03-27 00:30:00+08:00,0.0,0.0,0.0
2020-03-27 01:30:00+08:00,0.0,0.0,0.0
2020-03-27 02:30:00+08:00,0.0,0.0,0.0
2020-03-27 03:30:00+08:00,0.0,0.0,0.0
2020-03-27 04:30:00+08:00,0.0,0.0,0.0
2020-03-27 05:30:00+08:00,0.0,0.0,0.0
2020-03-27 06:30:00+08:00,0.0,0.0,0.0
2020-03-27 07:30:00+08:00,0.0,0.0,0.0
2020-03-27 08:30:00+08:00,222.85,19417896.512151726,0.19417896512151725
2020-03-27 09:30:00+08:00,434.95,43062322.147034995,0.4306232214703499
2020-03-27 10:30:00+08:00,623.61,62832605.25495832,0.6283260525495832
2020-03-27 11:30:00+08:00,768.16,76840191.2620095,0.768401912620095
2020-03-27 12:30:00+08:00,857.1099999999999,80000000.0,0.8
2020-03-27 13:30:00+08:00,861.96,80000000.0,0.8
2020-03-27 14:30:00+08:00,825.36,80000000.0,0.8
2020-03-27 15:30:00+08:00,653.81,63687432.452795796,0.636874324527958
2020-03-27 16:30:00+08:00,453.25,42339910.27229197,0.42339910272291975
2020-03-27 17:30:00+08:00,251.6,22027173.549540143,0.22027173549540144
2020-03-27 18:30:00+08:00,113.75,8296243.450518921,0.08296243450518921
2020-03-27 19:30:00+08:00,0.0,0.0,0.0
2020-03-27 20:30:00+08:00,0.0,0.0,0.0
2020-03-27 21:30:00+08:00,0.0,0.0,0.0
2020-03-27 22:30:00+08:00,0.0,0.0,0.0
2020-03-27 23:30:00+08:00,0.0,0.0,0.0
2020-03-28 00:30:00+08:00,0.0,0.0,0.0
2020-03-28 01:30:00+08:00,0.0,0.0,0.0
2020-03-28 02:30:00+08:00,0.0,0.0,0.0
2020-03-28 03:30:00+08:00,0.0,0.0,0.0
2020-03-28 04:30:00+08:00,0.0,0.0,0.0
2020-03-28 05:30:00+08:00,0.0,0.0,0.0
2020-03-28 06:30:00+08:00,0.0,0.0,0.0
2020-03-28 07:30:00+08:00,0.0,0.0,0.0
2020-03-28 08:30:00+08:00,218.6,18899016.428205244,0.18899016428205245
2020-03-28 09:30:00+08:00,394.65,37857576.01557455,0.3785757601557455
2020-03-28 10:30:00+08:00,592.86,58101655.01324084,0.5810165501324084
2020-03-28 11:30:00+08:00,764.76,74203663.0525558,0.742036630525558
2020-03-28 12:30:00+08:00,812.7099999999999,76549058.93883216,0.7654905893883216
2020-03-28 13:30:00+08:00,771.06,70904363.30318396,0.7090436330318396
2020-03-28 14:30:00+08:00,796.46,74871468.80446592,0.7487146880446592
2020-03-28 15:30:00+08:00,648.1600000000001,60829844.725274235,0.6082984472527424
2020-03-28 16:30:00+08:00,447.75,39842720.93398511,0.39842720933985104
2020-03-28 17:30:00+08:00,259.65,21636402.045844465,0.21636402045844466
2020-03-28 18:30:00+08:00,102.45,7581869.653586531,0.07581869653586532
2020-03-28 19:30:00+08:00,0.0,0.0,0.0
2020-03-28 20:30:00+08:00,0.0,0.0,0.0
2020-03-28 21:30:00+08:00,0.0,0.0,0.0
2020-03-28 22:30:00+08:00,0.0,0.0,0.0
2020-03-28 23:30:00+08:00,0.0,0.0,0.0
2020-03-29 00:30:00+08:00,0.0,0.0,0.0
2020-03-29 01:30:00+08:00,0.0,0.0,0.0
2020-03-29 02:30:00+08:00,0.0,0.0,0.0
2020-03-29 03:30:00+08:00,0.0,0.0,0.0
2020-03-29 04:30:00+08:00,0.0,0.0,0.0
2020-03-29 05:30:00+08:00,0.0,0.0,0.0
2020-03-29 06:30:00+08:00,0.0,0.0,0.0
2020-03-29 07:30:00+08:00,0.0,0.0,0.0
2020-03-29 08:30:00+08:00,235.95,19812535.78597613,0.1981253578597613
2020-03-29 09:30:00+08:00,448.9,42828784.2771914,0.428287842771914
2020-03-29 10:30:00+08:00,640.01,61816061.485291794,0.618160614852918
2020-03-29 11:30:00+08:00,785.51,74806345.73630498,0.7480634573630498
2020-03-29 12:30:00+08:00,856.26,80000000.0,0.8
2020-03-29 13:30:00+08:00,869.76,80000000.0,0.8
2020-03-29 14:30:00+08:00,793.21,73328349.60094127,0.7332834960094127
2020-03-29 15:30:00+08:00,692.36,64270948.56518302,0.6427094856518302
2020-03-29 16:30:00+08:00,526.1,48551086.35881257,0.48551086358812573
2020-03-29 17:30:00+08:00,330.15,28702654.745205637,0.28702654745205636
2020-03-29 18:30:00+08:00,128.9,9097686.304625692,0.09097686304625692
2020-03-29 19:30:00+08:00,0.0,0.0,0.0
2020-03-29 20:30:00+08:00,0.0,0.0,0.0
2020-03-29 21:30:00+08:00,0.0,0.0,0.0
2020-03-29 22:30:00+08:00,0.0,0.0,0.0
2020-03-29 23:30:00+08:00,0.0,0.0,0.0
2020-03-30 00:30:00+08:00,0.0,0.0,0.0
2020-03-30 01:30:00+08:00,0.0,0.0,0.0
2020-03-30 02:30:00+08:00,0.0,0.0,0.0
2020-03-30 03:30:00+08:00,0.0,0.0,0.0
2020-03-30 04:30:00+08:00,0.0,0.0,0.0
2020-03-30 05:30:00+08:00,0.0,0.0,0.0
2020-03-30 06:30:00+08:00,0.0,0.0,0.0
2020-03-30 07:30:00+08:00,36.52,1908844.4759885091,0.019088444759885092
2020-03-30 08:30:00+08:00,204.95,16843986.86419141,0.1684398686419141
2020-03-30 09:30:00+08:00,405.5,37852868.22115588,0.37852868221155883
2020-03-30 10:30:00+08:00,593.06,57124803.72736631,0.5712480372736631
2020-03-30 11:30:00+08:00,729.76,71106657.23007762,0.7110665723007762
2020-03-30 12:30:00+08:00,855.8599999999999,80000000.0,0.8
2020-03-30 13:30:00+08:00,873.46,80000000.0,0.8
2020-03-30 14:30:00+08:00,821.61,78938059.9900274,0.789380599900274
2020-03-30 15:30:00+08:00,702.06,67326692.93683736,0.6732669293683736
2020-03-30 16:30:00+08:00,524.1,49651145.2528708,0.496511452528708
2020-03-30 17:30:00+08:00,334.20000000000005,29705511.818793602,0.297055118187936
2020-03-30 18:30:00+08:00,127.65,8841751.842151888,0.08841751842151888
2020-03-30 19:30:00+08:00,0.0,0.0,0.0
2020-03-30 20:30:00+08:00,0.0,0.0,0.0
2020-03-30 21:30:00+08:00,0.0,0.0,0.0
2020-03-30 22:30:00+08:00,0.0,0.0,0.0
2020-03-30 23:30:00+08:00,0.0,0.0,0.0
2020-03-31 00:30:00+08:00,0.0,0.0,0.0
2020-03-31 01:30:00+08:00,0.0,0.0,0.0
2020-03-31 02:30:00+08:00,0.0,0.0,0.0
2020-03-31 03:30:00+08:00,0.0,0.0,0.0
2020-03-31 04:30:00+08:00,0.0,0.0,0.0
2020-03-31 05:30:00+08:00,0.0,0.0,0.0
2020-03-31 06:30:00+08:00,0.0,0.0,0.0
2020-03-31 07:30:00+08:00,38.57,2246588.817013113,0.022465888170131128
2020-03-31 08:30:00+08:00,179.7,14770863.579616824,0.14770863579616825
