time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,ghi,dhi,dni
2019-01-01 00:30:00+00:00,0.0,0.0,0.0,-0.99,-16.36,1.59,0,0.0,0.0,0.0
2019-01-01 01:30:00+00:00,67.0,51.5,0.0,8.65,-15.96,1.59,0,118.5,51.5,440.9003130613024
2019-01-01 02:30:00+00:00,212.61,69.7,0.0,16.92,-14.65,1.31,0,282.31,69.7,728.7915201107107
2019-01-01 03:30:00+00:00,336.51,75.4,0.0,23.27,-11.05,1.79,0,411.90999999999997,75.4,851.0391530161838
2019-01-01 04:30:00+00:00,406.96,81.1,0.0,27.09,-8.44,2.34,0,488.05999999999995,81.1,893.2815394540092
2019-01-01 05:30:00+00:00,421.76,82.1,0.0,27.9,-6.31,2.69,0,503.86,82.1,901.0749423554405
2019-01-01 06:30:00+00:00,375.11,81.1,0.0,25.58,-4.64,2.97,0,456.21000000000004,81.1,868.3026173125315
2019-01-01 07:30:00+00:00,279.76,73.05,0.0,20.46,-4.07,2.97,0,352.81,73.05,799.5670745128746
2019-01-01 08:30:00+00:00,149.56,56.55,0.0,13.1,-3.8,2.9,0,206.11,56.55,657.5158738729599
2019-01-01 09:30:00+00:00,29.85,15.15,0.0,4.1,-4.15,2.76,0,0.0,0.0,0.0
2019-01-01 10:30:00+00:00,0.0,0.0,0.0,0.0,-5.44,2.62,0,0.0,0.0,0.0
2019-01-01 11:30:00+00:00,0.0,0.0,0.0,0.0,-6.86,2.62,0,0.0,0.0,0.0
2019-01-01 12:30:00+00:00,0.0,0.0,0.0,0.0,-8.2,2.55,0,0.0,0.0,0.0
2019-01-01 13:30:00+00:00,0.0,0.0,0.0,0.0,-9.47,2.41,0,0.0,0.0,0.0
2019-01-01 14:30:00+00:00,0.0,0.0,0.0,0.0,-10.49,2.28,0,0.0,0.0,0.0
2019-01-01 15:30:00+00:00,0.0,0.0,0.0,0.0,-11.22,2.34,0,0.0,0.0,0.0
2019-01-01 16:30:00+00:00,0.0,0.0,0.0,0.0,-11.82,2.41,0,0.0,0.0,0.0
2019-01-01 17:30:00+00:00,0.0,0.0,0.0,0.0,-12.37,2.41,0,0.0,0.0,0.0
2019-01-01 18:30:00+00:00,0.0,0.0,0.0,0.0,-12.86,2.28,0,0.0,0.0,0.0
2019-01-01 19:30:00+00:00,0.0,0.0,0.0,0.0,-12.52,2.14,0,0.0,0.0,0.0
2019-01-01 20:30:00+00:00,0.0,0.0,0.0,0.0,-12.83,1.93,0,0.0,0.0,0.0
2019-01-01 21:30:00+00:00,0.0,0.0,0.0,0.0,-12.9,1.79,0,0.0,0.0,0.0
2019-01-01 22:30:00+00:00,0.0,0.0,0.0,0.0,-13.18,1.86,0,0.0,0.0,0.0
2019-01-01 23:30:00+00:00,0.0,0.0,0.0,0.0,-13.57,1.93,0,0.0,0.0,0.0
2019-01-02 00:30:00+00:00,0.0,0.0,0.0,-1.01,-13.84,1.93,0,0.0,0.0,0.0
2019-01-02 01:30:00+00:00,81.36,42.4,0.0,8.64,-14.25,1.93,0,123.75999999999999,42.4,535.9193370091414
2019-01-02 02:30:00+00:00,217.11,65.7,0.0,16.93,-13.13,1.72,0,282.81,65.7,743.7206863114761
2019-01-02 03:30:00+00:00,332.16,77.9,0.0,23.31,-9.34,2.14,0,410.06000000000006,77.9,838.8015868501333
2019-01-02 04:30:00+00:00,404.06,83.7,0.0,27.15,-6.78,2.62,0,487.76,83.7,884.995011766087
2019-01-02 05:30:00+00:00,419.26,84.8,0.0,27.99,-4.94,2.69,0,504.06,84.8,893.0912909710694
2019-01-02 06:30:00+00:00,383.16,77.65,0.0,25.69,-3.55,2.69,0,460.81000000000006,77.65,883.3712733106937
2019-01-02 07:30:00+00:00,287.81,69.85,0.0,20.58,-3.22,1.66,0,357.65999999999997,69.85,817.8062392973576
2019-01-02 08:30:00+00:00,154.96,55.1,0.0,13.23,-2.65,1.93,0,210.06,55.1,674.5816120300348
2019-01-02 09:30:00+00:00,31.75,15.1,0.0,4.24,-2.74,2.69,0,0.0,0.0,0.0
2019-01-02 10:30:00+00:00,0.0,0.0,0.0,0.0,-3.95,2.62,0,0.0,0.0,0.0
2019-01-02 11:30:00+00:00,0.0,0.0,0.0,0.0,-5.65,2.69,0,0.0,0.0,0.0
2019-01-02 12:30:00+00:00,0.0,0.0,0.0,0.0,-7.3,2.62,0,0.0,0.0,0.0
2019-01-02 13:30:00+00:00,0.0,0.0,0.0,0.0,-8.78,2.41,0,0.0,0.0,0.0
2019-01-02 14:30:00+00:00,0.0,0.0,0.0,0.0,-10.2,2.14,0,0.0,0.0,0.0
2019-01-02 15:30:00+00:00,0.0,0.0,0.0,0.0,-11.21,1.86,0,0.0,0.0,0.0
2019-01-02 16:30:00+00:00,0.0,0.0,0.0,0.0,-11.84,1.66,0,0.0,0.0,0.0
2019-01-02 17:30:00+00:00,0.0,0.0,0.0,0.0,-11.7,1.31,0,0.0,0.0,0.0
2019-01-02 18:30:00+00:00,0.0,0.0,0.0,0.0,-11.49,0.9,0,0.0,0.0,0.0
2019-01-02 19:30:00+00:00,0.0,0.0,0.0,0.0,-11.74,0.9,0,0.0,0.0,0.0
2019-01-02 20:30:00+00:00,0.0,0.0,0.0,0.0,-12.22,0.9,0,0.0,0.0,0.0
2019-01-02 21:30:00+00:00,0.0,0.0,0.0,0.0,-13.08,1.17,0,0.0,0.0,0.0
2019-01-02 22:30:00+00:00,0.0,0.0,0.0,0.0,-13.52,1.17,0,0.0,0.0,0.0
2019-01-02 23:30:00+00:00,0.0,0.0,0.0,0.0,-14.0,1.24,0,0.0,0.0,0.0
2019-01-03 00:30:00+00:00,0.0,0.0,0.0,-1.02,-14.0,1.1,0,0.0,0.0,0.0
2019-01-03 01:30:00+00:00,5.9,72.75,0.0,8.65,-13.73,1.03,0,78.65,72.75,38.87342346244237
2019-01-03 02:30:00+00:00,47.45,145.45,0.0,16.96,-12.75,0.69,0,192.89999999999998,145.45,162.37069608150077
2019-01-03 03:30:00+00:00,98.5,195.55,0.0,23.35,-9.85,1.31,0,294.05,195.55,248.30327531038756
2019-01-03 04:30:00+00:00,114.0,234.2,0.0,27.23,-7.88,2.14,0,348.2,234.2,249.08679522589986
2019-01-03 05:30:00+00:00,171.01,219.6,0.0,28.09,-6.55,2.76,0,390.61,219.6,363.1208860801458
2019-01-03 06:30:00+00:00,148.16,205.0,0.0,25.81,-5.5,3.03,0,353.15999999999997,205.0,340.1305321123074
2019-01-03 07:30:00+00:00,71.85,159.9,0.0,20.71,-5.71,2.21,0,231.75,159.9,202.927099333131
2019-01-03 08:30:00+00:00,46.2,101.25,0.0,13.36,-5.59,2.41,0,147.45,101.25,199.09257857145695
2019-01-03 09:30:00+00:00,8.15,30.64,0.0,4.37,-5.68,2.69,0,0.0,0.0,0.0
2019-01-03 10:30:00+00:00,0.0,0.0,0.0,0.0,-6.41,2.55,0,0.0,0.0,0.0
2019-01-03 11:30:00+00:00,0.0,0.0,0.0,0.0,-7.29,2.76,0,0.0,0.0,0.0
2019-01-03 12:30:00+00:00,0.0,0.0,0.0,0.0,-7.76,2.76,0,0.0,0.0,0.0
2019-01-03 13:30:00+00:00,0.0,0.0,0.0,0.0,-8.28,2.76,0,0.0,0.0,0.0
2019-01-03 14:30:00+00:00,0.0,0.0,0.0,0.0,-8.8,2.69,0,0.0,0.0,0.0
2019-01-03 15:30:00+00:00,0.0,0.0,0.0,0.0,-9.21,2.76,0,0.0,0.0,0.0
2019-01-03 16:30:00+00:00,0.0,0.0,0.0,0.0,-9.63,2.69,0,0.0,0.0,0.0
2019-01-03 17:30:00+00:00,0.0,0.0,0.0,0.0,-10.1,2.76,0,0.0,0.0,0.0
2019-01-03 18:30:00+00:00,0.0,0.0,0.0,0.0,-10.56,2.97,0,0.0,0.0,0.0
2019-01-03 19:30:00+00:00,0.0,0.0,0.0,0.0,-11.34,2.9,0,0.0,0.0,0.0
2019-01-03 20:30:00+00:00,0.0,0.0,0.0,0.0,-11.8,2.76,0,0.0,0.0,0.0
2019-01-03 21:30:00+00:00,0.0,0.0,0.0,0.0,-12.08,2.76,0,0.0,0.0,0.0
2019-01-03 22:30:00+00:00,0.0,0.0,0.0,0.0,-12.5,2.76,0,0.0,0.0,0.0
2019-01-03 23:30:00+00:00,0.0,0.0,0.0,0.0,-12.95,2.76,0,0.0,0.0,0.0
2019-01-04 00:30:00+00:00,0.0,0.0,0.0,-1.03,-13.32,2.76,0,0.0,0.0,0.0
2019-01-04 01:30:00+00:00,67.4,48.85,0.0,8.66,-13.76,2.69,0,116.25,48.85,443.8744578336454
2019-01-04 02:30:00+00:00,201.46,73.8,0.0,16.99,-12.39,2.62,0,275.26,73.8,688.3871193003453
2019-01-04 03:30:00+00:00,313.01,88.05,0.0,23.41,-10.09,3.24,0,401.06,88.05,787.4327981810187
2019-01-04 04:30:00+00:00,371.96,101.2,0.0,27.31,-8.31,3.45,0,473.15999999999997,101.2,810.5631675099048
2019-01-04 05:30:00+00:00,365.36,117.4,0.0,28.19,-6.89,3.38,0,482.76,117.4,773.1616319003581
2019-01-04 06:30:00+00:00,217.06,165.6,0.0,25.93,-5.88,3.03,0,382.65999999999997,165.6,496.0775206511788
2019-01-04 07:30:00+00:00,64.75,168.35,0.0,20.85,-5.53,2.97,0,233.1,168.35,181.72694327879066
2019-01-04 08:30:00+00:00,14.35,106.55,0.0,13.51,-5.38,2.41,0,120.89999999999999,106.55,61.199094121350925
2019-01-04 09:30:00+00:00,0.6,27.8,0.0,4.52,-5.59,2.0,0,0.0,0.0,0.0
2019-01-04 10:30:00+00:00,0.0,0.0,0.0,0.0,-5.95,1.59,0,0.0,0.0,0.0
2019-01-04 11:30:00+00:00,0.0,0.0,0.0,0.0,-6.4,1.24,0,0.0,0.0,0.0
2019-01-04 12:30:00+00:00,0.0,0.0,0.0,0.0,-6.8,1.1,0,0.0,0.0,0.0
2019-01-04 13:30:00+00:00,0.0,0.0,0.0,0.0,-7.19,1.38,0,0.0,0.0,0.0
2019-01-04 14:30:00+00:00,0.0,0.0,0.0,0.0,-7.62,2.21,0,0.0,0.0,0.0
2019-01-04 15:30:00+00:00,0.0,0.0,0.0,0.0,-7.99,2.83,0,0.0,0.0,0.0
2019-01-04 16:30:00+00:00,0.0,0.0,0.0,0.0,-8.32,3.17,0,0.0,0.0,0.0
2019-01-04 17:30:00+00:00,0.0,0.0,0.0,0.0,-8.88,3.45,0,0.0,0.0,0.0
2019-01-04 18:30:00+00:00,0.0,0.0,0.0,0.0,-9.38,3.52,0,0.0,0.0,0.0
2019-01-04 19:30:00+00:00,0.0,0.0,0.0,0.0,-10.01,3.52,0,0.0,0.0,0.0
2019-01-04 20:30:00+00:00,0.0,0.0,0.0,0.0,-10.81,3.31,0,0.0,0.0,0.0
2019-01-04 21:30:00+00:00,0.0,0.0,0.0,0.0,-11.52,2.97,0,0.0,0.0,0.0
2019-01-04 22:30:00+00:00,0.0,0.0,0.0,0.0,-12.11,2.83,0,0.0,0.0,0.0
2019-01-04 23:30:00+00:00,0.0,0.0,0.0,0.0,-12.55,2.83,0,0.0,0.0,0.0
2019-01-05 00:30:00+00:00,0.0,0.0,0.0,-1.03,-12.94,2.97,0,0.0,0.0,0.0
2019-01-05 01:30:00+00:00,84.26,42.25,0.0,8.68,-13.07,3.1,0,126.51,42.25,554.2516397587262
2019-01-05 02:30:00+00:00,224.86,65.35,0.0,17.03,-11.15,3.03,0,290.21000000000004,65.35,766.9375726900892
2019-01-05 03:30:00+00:00,345.56,77.55,0.0,23.47,-7.71,3.59,0,423.11,77.55,867.2884514719748
2019-01-05 04:30:00+00:00,420.11,83.65,0.0,27.4,-4.97,4.14,0,503.76,83.65,912.8380842567258
2019-01-05 05:30:00+00:00,437.71,84.9,0.0,28.31,-2.61,4.55,0,522.61,84.9,922.9105146808187
2019-01-05 06:30:00+00:00,396.01,81.4,0.0,26.07,-0.78,4.55,0,477.40999999999997,81.4,900.8185125626728
2019-01-05 07:30:00+00:00,300.01,73.0,0.0,20.99,0.95,4.14,0,373.01,73.0,836.5332566713789
2019-01-05 08:30:00+00:00,165.56,57.45,0.0,13.65,1.34,4.07,0,223.01,57.45,698.582867396502
2019-01-05 09:30:00+00:00,37.35,16.06,0.0,4.66,0.82,3.17,0,0.0,0.0,0.0
2019-01-05 10:30:00+00:00,0.0,0.0,0.0,0.0,-0.73,1.93,0,0.0,0.0,0.0
2019-01-05 11:30:00+00:00,0.0,0.0,0.0,0.0,-2.88,2.62,0,0.0,0.0,0.0
2019-01-05 12:30:00+00:00,0.0,0.0,0.0,0.0,-4.75,4.34,0,0.0,0.0,0.0
2019-01-05 13:30:00+00:00,0.0,0.0,0.0,0.0,-6.3,4.41,0,0.0,0.0,0.0
2019-01-05 14:30:00+00:00,0.0,0.0,0.0,0.0,-7.52,4.21,0,0.0,0.0,0.0
2019-01-05 15:30:00+00:00,0.0,0.0,0.0,0.0,-8.51,3.93,0,0.0,0.0,0.0
2019-01-05 16:30:00+00:00,0.0,0.0,0.0,0.0,-9.38,3.52,0,0.0,0.0,0.0
2019-01-05 17:30:00+00:00,0.0,0.0,0.0,0.0,-10.04,3.03,0,0.0,0.0,0.0
2019-01-05 18:30:00+00:00,0.0,0.0,0.0,0.0,-10.69,2.69,0,0.0,0.0,0.0
2019-01-05 19:30:00+00:00,0.0,0.0,0.0,0.0,-10.19,2.97,0,0.0,0.0,0.0
2019-01-05 20:30:00+00:00,0.0,0.0,0.0,0.0,-10.58,2.69,0,0.0,0.0,0.0
2019-01-05 21:30:00+00:00,0.0,0.0,0.0,0.0,-11.06,2.62,0,0.0,0.0,0.0
2019-01-05 22:30:00+00:00,0.0,0.0,0.0,0.0,-11.89,2.48,0,0.0,0.0,0.0
2019-01-05 23:30:00+00:00,0.0,0.0,0.0,0.0,-12.67,2.07,0,0.0,0.0,0.0
2019-01-06 00:30:00+00:00,0.0,0.0,0.0,-1.02,-13.07,1.79,0,0.0,0.0,0.0
2019-01-06 01:30:00+00:00,80.91,42.45,0.0,8.7,-13.15,1.66,0,123.36,42.45,531.200233505058
2019-01-06 02:30:00+00:00,217.21,66.05,0.0,17.07,-11.45,1.31,0,283.26,66.05,739.202823783793
2019-01-06 03:30:00+00:00,333.51,78.75,0.0,23.54,-8.23,1.45,0,412.26,78.75,834.8542507017869
2019-01-06 04:30:00+00:00,398.41,89.85,0.0,27.49,-5.96,2.28,0,488.26,89.85,862.9745278701038
2019-01-06 05:30:00+00:00,413.21,91.65,0.0,28.43,-4.37,3.17,0,504.86,91.65,867.9088450156008
2019-01-06 06:30:00+00:00,314.66,124.25,0.0,26.2,-3.34,4.0,0,438.91,124.25,712.2676264851287
2019-01-06 07:30:00+00:00,239.86,103.45,0.0,21.14,-3.78,5.1,0,343.31,103.45,664.3226399635349
2019-01-06 08:30:00+00:00,81.65,100.35,0.0,13.8,-3.79,5.03,0,182.0,100.35,340.7886141992826
2019-01-06 09:30:00+00:00,7.0,33.17,0.0,4.82,-4.38,4.76,0,0.0,0.0,0.0
2019-01-06 10:30:00+00:00,0.0,0.0,0.0,0.0,-5.32,3.86,0,0.0,0.0,0.0
2019-01-06 11:30:00+00:00,0.0,0.0,0.0,0.0,-6.13,3.66,0,0.0,0.0,0.0
2019-01-06 12:30:00+00:00,0.0,0.0,0.0,0.0,-6.62,3.38,0,0.0,0.0,0.0
2019-01-06 13:30:00+00:00,0.0,0.0,0.0,0.0,-7.01,3.03,0,0.0,0.0,0.0
2019-01-06 14:30:00+00:00,0.0,0.0,0.0,0.0,-7.41,2.76,0,0.0,0.0,0.0
2019-01-06 15:30:00+00:00,0.0,0.0,0.0,0.0,-7.72,2.48,0,0.0,0.0,0.0
2019-01-06 16:30:00+00:00,0.0,0.0,0.0,0.0,-8.18,2.34,0,0.0,0.0,0.0
2019-01-06 17:30:00+00:00,0.0,0.0,0.0,0.0,-8.8,2.21,0,0.0,0.0,0.0
2019-01-06 18:30:00+00:00,0.0,0.0,0.0,0.0,-9.37,2.07,0,0.0,0.0,0.0
2019-01-06 19:30:00+00:00,0.0,0.0,0.0,0.0,-10.11,1.52,0,0.0,0.0,0.0
2019-01-06 20:30:00+00:00,0.0,0.0,0.0,0.0,-10.63,1.52,0,0.0,0.0,0.0
2019-01-06 21:30:00+00:00,0.0,0.0,0.0,0.0,-11.19,1.66,0,0.0,0.0,0.0
2019-01-06 22:30:00+00:00,0.0,0.0,0.0,0.0,-11.45,1.59,0,0.0,0.0,0.0
2019-01-06 23:30:00+00:00,0.0,0.0,0.0,0.0,-11.55,1.45,0,0.0,0.0,0.0
2019-01-07 00:30:00+00:00,0.0,0.0,0.0,-1.01,-11.48,1.38,0,0.0,0.0,0.0
2019-01-07 01:30:00+00:00,79.71,42.65,0.0,8.73,-11.12,1.17,0,122.35999999999999,42.65,521.9452854200756
2019-01-07 02:30:00+00:00,201.21,74.2,0.0,17.12,-10.44,0.9,0,275.41,74.2,682.9712241356508
2019-01-07 03:30:00+00:00,329.46,80.0,0.0,23.62,-8.31,0.97,0,409.46,80.0,822.3267580926836
2019-01-07 04:30:00+00:00,408.76,82.2,0.0,27.6,-6.58,1.45,0,490.96,82.2,882.4127213768099
2019-01-07 05:30:00+00:00,414.31,89.15,0.0,28.56,-5.39,1.72,0,503.46000000000004,89.15,866.6971714871595
2019-01-07 06:30:00+00:00,366.76,92.35,0.0,26.35,-4.51,2.0,0,459.11,92.35,825.9735570135298
2019-01-07 07:30:00+00:00,245.96,103.75,0.0,21.29,-4.23,2.48,0,349.71000000000004,103.75,676.5025527944568
2019-01-07 08:30:00+00:00,151.61,64.7,0.0,13.96,-4.05,2.62,0,216.31,64.7,625.7883408481175
2019-01-07 09:30:00+00:00,35.35,19.38,0.0,4.97,-4.37,2.69,0,54.730000000000004,19.38,395.96114493624276
2019-01-07 10:30:00+00:00,0.0,0.0,0.0,0.0,-5.19,2.28,0,0.0,0.0,0.0
2019-01-07 11:30:00+00:00,0.0,0.0,0.0,0.0,-6.23,1.93,0,0.0,0.0,0.0
2019-01-07 12:30:00+00:00,0.0,0.0,0.0,0.0,-7.48,1.59,0,0.0,0.0,0.0
2019-01-07 13:30:00+00:00,0.0,0.0,0.0,0.0,-8.51,1.45,0,0.0,0.0,0.0
2019-01-07 14:30:00+00:00,0.0,0.0,0.0,0.0,-9.16,1.45,0,0.0,0.0,0.0
2019-01-07 15:30:00+00:00,0.0,0.0,0.0,0.0,-10.15,1.86,0,0.0,0.0,0.0
2019-01-07 16:30:00+00:00,0.0,0.0,0.0,0.0,-10.48,2.41,0,0.0,0.0,0.0
2019-01-07 17:30:00+00:00,0.0,0.0,0.0,0.0,-10.55,2.9,0,0.0,0.0,0.0
2019-01-07 18:30:00+00:00,0.0,0.0,0.0,0.0,-10.64,3.03,0,0.0,0.0,0.0
2019-01-07 19:30:00+00:00,0.0,0.0,0.0,0.0,-11.12,3.38,0,0.0,0.0,0.0
2019-01-07 20:30:00+00:00,0.0,0.0,0.0,0.0,-11.42,3.72,0,0.0,0.0,0.0
2019-01-07 21:30:00+00:00,0.0,0.0,0.0,0.0,-11.83,3.79,0,0.0,0.0,0.0
2019-01-07 22:30:00+00:00,0.0,0.0,0.0,0.0,-12.27,3.79,0,0.0,0.0,0.0
2019-01-07 23:30:00+00:00,0.0,0.0,0.0,0.0,-12.51,3.93,0,0.0,0.0,0.0
2019-01-08 00:30:00+00:00,0.0,0.0,0.0,-0.99,-12.78,4.07,0,0.0,0.0,0.0
2019-01-08 01:30:00+00:00,60.95,54.05,0.0,8.76,-13.17,4.14,0,115.0,54.05,397.76705997827395
2019-01-08 02:30:00+00:00,179.46,87.0,0.0,17.18,-11.6,4.28,0,266.46000000000004,87.0,607.3287799747783
2019-01-08 03:30:00+00:00,284.01,109.8,0.0,23.7,-9.34,5.24,0,393.81,109.8,706.6347802302199
2019-01-08 04:30:00+00:00,307.36,142.9,0.0,27.71,-7.57,6.0,0,450.26,142.9,661.1298542383846
2019-01-08 05:30:00+00:00,309.36,155.35,0.0,28.69,-6.33,6.34,0,464.71000000000004,155.35,644.4000378145007
2019-01-08 06:30:00+00:00,207.61,179.5,0.0,26.5,-5.31,6.48,0,387.11,179.5,465.0823845628224
2019-01-08 07:30:00+00:00,199.31,117.3,0.0,21.45,-5.27,6.9,0,316.61,117.3,544.2919950922686
2019-01-08 08:30:00+00:00,157.16,61.45,0.0,14.12,-4.93,6.9,0,218.61,61.45,641.3926604542792
2019-01-08 09:30:00+00:00,40.9,16.98,0.0,5.13,-4.86,6.34,0,57.879999999999995,16.98,444.33399799761247
2019-01-08 10:30:00+00:00,0.0,0.0,0.0,0.0,-5.66,4.69,0,0.0,0.0,0.0
2019-01-08 11:30:00+00:00,0.0,0.0,0.0,0.0,-6.65,3.86,0,0.0,0.0,0.0
2019-01-08 12:30:00+00:00,0.0,0.0,0.0,0.0,-7.53,3.52,0,0.0,0.0,0.0
2019-01-08 13:30:00+00:00,0.0,0.0,0.0,0.0,-8.37,3.66,0,0.0,0.0,0.0
2019-01-08 14:30:00+00:00,0.0,0.0,0.0,0.0,-9.09,4.07,0,0.0,0.0,0.0
2019-01-08 15:30:00+00:00,0.0,0.0,0.0,0.0,-9.71,4.28,0,0.0,0.0,0.0
2019-01-08 16:30:00+00:00,0.0,0.0,0.0,0.0,-10.35,4.14,0,0.0,0.0,0.0
2019-01-08 17:30:00+00:00,0.0,0.0,0.0,0.0,-11.04,3.72,0,0.0,0.0,0.0
2019-01-08 18:30:00+00:00,0.0,0.0,0.0,0.0,-11.68,3.38,0,0.0,0.0,0.0
2019-01-08 19:30:00+00:00,0.0,0.0,0.0,0.0,-12.44,2.9,0,0.0,0.0,0.0
2019-01-08 20:30:00+00:00,0.0,0.0,0.0,0.0,-13.08,2.28,0,0.0,0.0,0.0
2019-01-08 21:30:00+00:00,0.0,0.0,0.0,0.0,-13.52,1.66,0,0.0,0.0,0.0
2019-01-08 22:30:00+00:00,0.0,0.0,0.0,0.0,-12.38,0.97,0,0.0,0.0,0.0
2019-01-08 23:30:00+00:00,0.0,0.0,0.0,0.0,-12.13,0.62,0,0.0,0.0,0.0
2019-01-09 00:30:00+00:00,0.0,0.0,0.0,-0.97,-12.17,0.69,0,0.0,0.0,0.0
2019-01-09 01:30:00+00:00,79.91,43.3,0.0,8.8,-11.94,0.62,0,123.21,43.3,519.3834624909207
2019-01-09 02:30:00+00:00,205.46,73.75,0.0,17.24,-11.36,0.76,0,279.21000000000004,73.75,692.9832032303109
2019-01-09 03:30:00+00:00,294.31,104.75,0.0,23.79,-9.05,1.24,0,399.06,104.75,729.7388084103986
2019-01-09 04:30:00+00:00,369.06,111.1,0.0,27.83,-6.78,1.86,0,480.15999999999997,111.1,790.8148434193968
2019-01-09 05:30:00+00:00,392.51,104.65,0.0,28.83,-5.15,2.55,0,497.15999999999997,104.65,813.9629900232703
2019-01-09 06:30:00+00:00,331.16,119.6,0.0,26.66,-3.9,3.17,0,450.76,119.6,737.7935457118117
2019-01-09 07:30:00+00:00,279.86,85.6,0.0,21.61,-3.59,4.0,0,365.46000000000004,85.6,758.6822889061988
2019-01-09 08:30:00+00:00,162.26,64.5,0.0,14.29,-3.34,4.48,0,226.76,64.5,654.627875607423
2019-01-09 09:30:00+00:00,37.35,20.3,0.0,5.3,-3.75,4.62,0,57.650000000000006,20.3,393.6220996310308
2019-01-09 10:30:00+00:00,0.0,0.0,0.0,-4.86,-5.05,3.66,0,0.0,0.0,0.0
2019-01-09 11:30:00+00:00,0.0,0.0,0.0,0.0,-6.48,3.17,0,0.0,0.0,0.0
2019-01-09 12:30:00+00:00,0.0,0.0,0.0,0.0,-7.55,2.97,0,0.0,0.0,0.0
2019-01-09 13:30:00+00:00,0.0,0.0,0.0,0.0,-8.34,2.9,0,0.0,0.0,0.0
2019-01-09 14:30:00+00:00,0.0,0.0,0.0,0.0,-8.88,2.83,0,0.0,0.0,0.0
2019-01-09 15:30:00+00:00,0.0,0.0,0.0,0.0,-9.06,2.76,0,0.0,0.0,0.0
2019-01-09 16:30:00+00:00,0.0,0.0,0.0,0.0,-8.8,2.62,0,0.0,0.0,0.0
2019-01-09 17:30:00+00:00,0.0,0.0,0.0,0.0,-8.96,2.62,0,0.0,0.0,0.0
2019-01-09 18:30:00+00:00,0.0,0.0,0.0,0.0,-8.96,2.48,0,0.0,0.0,0.0
2019-01-09 19:30:00+00:00,0.0,0.0,0.0,0.0,-9.54,2.21,0,0.0,0.0,0.0
2019-01-09 20:30:00+00:00,0.0,0.0,0.0,0.0,-10.32,2.34,0,0.0,0.0,0.0
2019-01-09 21:30:00+00:00,0.0,0.0,0.0,0.0,-10.96,2.41,0,0.0,0.0,0.0
2019-01-09 22:30:00+00:00,0.0,0.0,0.0,0.0,-11.53,2.48,0,0.0,0.0,0.0
2019-01-09 23:30:00+00:00,0.0,0.0,0.0,0.0,-12.14,2.48,0,0.0,0.0,0.0
2019-01-10 00:30:00+00:00,0.0,0.0,0.0,-0.94,-12.51,2.41,0,0.0,0.0,0.0
2019-01-10 01:30:00+00:00,86.96,41.6,0.0,8.85,-12.33,2.21,0,128.56,41.6,562.5101349702694
2019-01-10 02:30:00+00:00,229.76,63.6,0.0,17.31,-10.69,1.52,0,293.36,63.6,772.0524472569658
2019-01-10 03:30:00+00:00,355.01,73.1,0.0,23.89,-6.53,0.34,0,428.11,73.1,876.975171243295
2019-01-10 04:30:00+00:00,430.56,79.0,0.0,27.95,-4.4,0.48,0,509.56,79.0,918.8705640787257
2019-01-10 05:30:00+00:00,451.46,80.3,0.0,28.98,-2.83,0.55,0,531.76,80.3,931.8612639934485
2019-01-10 06:30:00+00:00,407.36,81.1,0.0,26.82,-1.69,0.41,0,488.46000000000004,81.1,902.426120714859
2019-01-10 07:30:00+00:00,313.41,73.75,0.0,21.79,-1.76,0.41,0,387.16,73.75,843.2779728335322
2019-01-10 08:30:00+00:00,179.91,59.0,0.0,14.46,-1.3,0.41,0,238.91,59.0,717.4060351942995
2019-01-10 09:30:00+00:00,46.2,18.12,0.0,5.46,-1.32,0.69,0,64.32000000000001,18.12,472.4183006442152
2019-01-10 10:30:00+00:00,0.0,0.0,0.0,-4.69,-1.98,1.17,0,0.0,0.0,0.0
2019-01-10 11:30:00+00:00,0.0,0.0,0.0,0.0,-3.76,1.86,0,0.0,0.0,0.0
2019-01-10 12:30:00+00:00,0.0,0.0,0.0,0.0,-5.68,2.21,0,0.0,0.0,0.0
2019-01-10 13:30:00+00:00,0.0,0.0,0.0,0.0,-6.84,2.07,0,0.0,0.0,0.0
2019-01-10 14:30:00+00:00,0.0,0.0,0.0,0.0,-7.28,1.86,0,0.0,0.0,0.0
2019-01-10 15:30:00+00:00,0.0,0.0,0.0,0.0,-7.76,1.79,0,0.0,0.0,0.0
2019-01-10 16:30:00+00:00,0.0,0.0,0.0,0.0,-8.1,1.66,0,0.0,0.0,0.0
2019-01-10 17:30:00+00:00,0.0,0.0,0.0,0.0,-7.76,1.38,0,0.0,0.0,0.0
2019-01-10 18:30:00+00:00,0.0,0.0,0.0,0.0,-7.32,1.1,0,0.0,0.0,0.0
2019-01-10 19:30:00+00:00,0.0,0.0,0.0,0.0,-8.63,1.17,0,0.0,0.0,0.0
2019-01-10 20:30:00+00:00,0.0,0.0,0.0,0.0,-8.17,1.1,0,0.0,0.0,0.0
2019-01-10 21:30:00+00:00,0.0,0.0,0.0,0.0,-7.89,0.83,0,0.0,0.0,0.0
2019-01-10 22:30:00+00:00,0.0,0.0,0.0,0.0,-7.51,0.62,0,0.0,0.0,0.0
2019-01-10 23:30:00+00:00,0.0,0.0,0.0,0.0,-7.18,0.28,0,0.0,0.0,0.0
